station_name,timestamp,pv_voltage_V,pv_current_A,pv_power_W,battery_voltage_V,battery_current_A,battery_soc_%,controller_temp_C,charging_status,load_current_A,load_power_W,energy_generated_today_kWh,energy_consumed_today_kWh,battery_voltage_max_today_V,battery_voltage_min_today_V,energy_total_generated_kWh,load_voltage_V
Consaca,2026-06-17 03:07:05,0.0,0.0,0.0,12.79,0.0,62.0,23.98,1.0,0.75,1023.0,0.07,0.13,14.51,12.77,53.26,12.79
Consaca,2026-06-17 03:18:46,0.0,0.0,0.0,12.78,0.0,61.0,23.93,1.0,0.83,1150.0,0.07,0.13,14.51,12.76,53.26,12.78
Consaca,2026-06-17 03:30:35,0.0,0.0,0.0,12.78,0.0,61.0,23.87,1.0,0.77,1137.0,0.07,0.13,14.51,12.76,53.26,12.78
Consaca,2026-06-17 03:42:15,0.0,0.0,0.0,12.77,0.0,61.0,23.81,1.0,0.86,1059.0,0.07,0.14,14.51,12.75,53.26,12.77
Consaca,2026-06-17 03:53:56,0.0,0.0,0.0,12.76,0.0,61.0,23.76,1.0,0.83,1122.0,0.07,0.14,14.51,12.74,53.26,12.76
Consaca,2026-06-17 04:05:42,0.0,0.0,0.0,12.76,0.0,61.0,23.7,1.0,0.75,1071.0,0.07,0.14,14.51,12.74,53.26,12.76
Consaca,2026-06-17 04:17:22,0.0,0.0,0.0,12.76,0.0,61.0,23.65,1.0,0.77,1020.0,0.07,0.14,14.51,12.74,53.26,12.76
Consaca,2026-06-17 04:29:02,0.0,0.0,0.0,12.75,0.0,60.0,23.61,1.0,0.76,1071.0,0.07,0.14,14.51,12.72,53.26,12.75
Consaca,2026-06-17 04:40:55,0.0,0.0,0.0,12.74,0.0,60.0,23.56,1.0,0.81,1070.0,0.07,0.15,14.51,12.72,53.26,12.74
Consaca,2026-06-17 04:52:40,0.0,0.0,0.0,12.73,0.0,60.0,23.5,1.0,0.85,1031.0,0.07,0.15,14.51,12.71,53.26,12.73
Consaca,2026-06-17 05:04:28,0.0,0.0,0.0,12.73,0.0,60.0,23.45,1.0,0.86,1031.0,0.07,0.15,14.51,12.71,53.26,12.73
Consaca,2026-06-17 05:16:04,0.0,0.0,0.0,12.72,0.0,59.0,23.4,1.0,0.84,1017.0,0.07,0.15,14.51,12.7,53.26,12.72
Consaca,2026-06-17 05:27:45,0.0,0.0,0.0,12.71,0.0,59.0,23.36,1.0,0.79,1118.0,0.07,0.15,14.51,12.69,53.26,12.71
Consaca,2026-06-17 05:39:23,0.21,0.0,0.0,12.71,0.0,59.0,23.31,1.0,0.79,1016.0,0.07,0.16,14.51,12.69,53.26,12.71
Consaca,2026-06-17 05:51:01,2.95,0.0,0.0,12.7,0.0,58.0,23.26,1.0,0.85,1041.0,0.07,0.16,14.51,12.67,53.26,12.7
Consaca,2026-06-17 06:02:42,11.09,0.0,0.0,12.74,0.0,60.0,23.2,1.0,0.4,509.0,0.07,0.16,14.51,12.67,53.26,12.74
Consaca,2026-06-17 06:14:21,13.87,0.0,0.0,12.75,0.0,60.0,23.15,11.0,0.38,471.0,0.07,0.16,14.51,12.67,53.26,12.75
Consaca,2026-06-17 06:26:00,13.96,0.03,0.0,12.76,0.02,60.0,23.15,11.0,0.39,586.0,0.07,0.16,14.51,12.67,53.26,12.76
Consaca,2026-06-17 06:37:40,14.04,0.07,140.0,12.76,0.12,60.0,23.16,11.0,0.38,586.0,0.07,0.16,14.51,12.67,53.26,12.76
Consaca,2026-06-17 06:49:24,14.13,0.21,320.0,12.81,0.25,62.0,23.18,11.0,0.39,538.0,0.07,0.16,14.51,12.67,53.26,12.81
Consaca,2026-06-17 07:01:03,14.28,0.45,631.0,12.88,0.5,65.0,23.22,11.0,0.45,437.0,0.07,0.16,14.51,12.67,53.26,12.88
Consaca,2026-06-17 07:12:48,24.92,0.66,1640.0,13.02,1.25,70.0,23.3,11.0,0.41,546.0,0.07,0.16,14.51,12.67,53.26,13.02
Consaca,2026-06-17 07:24:34,13.97,0.87,1187.0,13.19,0.92,76.0,23.25,11.0,0.44,553.0,0.08,0.17,14.51,12.67,53.27,13.19
Consaca,2026-06-17 07:36:12,14.61,0.64,949.0,13.19,0.73,76.0,23.18,11.0,0.38,593.0,0.08,0.17,14.51,12.67,53.27,13.19
Consaca,2026-06-17 07:47:56,14.56,0.48,683.0,13.14,0.51,74.0,23.26,11.0,0.33,551.0,0.08,0.17,14.51,12.67,53.27,13.14
Consaca,2026-06-17 08:12:08,14.62,0.62,869.0,13.17,0.66,77.0,23.38,11.0,0.39,541.0,0.08,0.17,14.51,12.67,53.27,13.17
Consaca,2026-06-17 08:23:52,14.04,0.88,1246.0,13.26,0.9,79.0,23.28,11.0,0.45,557.0,0.09,0.17,14.51,12.67,53.28,13.24
Consaca,2026-06-17 08:35:55,14.06,0.84,1142.0,13.28,0.89,79.0,23.2,11.0,0.38,544.0,0.09,0.17,14.51,12.67,53.28,13.28
Consaca,2026-06-17 08:47:46,14.11,1.07,1543.0,13.31,1.15,81.0,23.16,11.0,0.42,532.0,0.09,0.17,14.51,12.67,53.28,13.31
Consaca,2026-06-17 08:59:34,14.13,1.05,1518.0,13.32,1.12,81.0,23.17,11.0,0.38,599.0,0.09,0.17,14.51,12.67,53.28,13.32
Consaca,2026-06-17 09:11:59,32.66,1.5,4919.0,13.59,3.6,91.0,23.19,11.0,0.41,489.0,0.1,0.17,14.51,12.67,53.29,13.58
Consaca,2026-06-17 09:23:51,33.29,1.96,6545.0,13.78,4.75,98.0,23.84,11.0,0.4,564.0,0.11,0.18,14.51,12.67,53.3,13.78
Consaca,2026-06-17 09:35:42,21.15,2.29,4846.0,13.69,3.53,96.0,24.41,11.0,0.38,452.0,0.12,0.18,14.88,12.67,53.31,13.69
Consaca,2026-06-17 09:47:22,32.19,1.3,4227.0,13.68,3.08,95.0,24.52,11.0,0.42,548.0,0.13,0.18,14.88,12.67,53.32,13.67
Consaca,2026-06-17 09:59:05,33.06,2.23,7400.0,14.26,5.2,100.0,24.62,11.0,0.39,527.0,0.14,0.18,15.21,12.67,53.33,14.26
Consaca,2026-06-17 10:11:15,32.17,1.72,5604.0,14.03,4.02,100.0,24.62,11.0,0.39,434.0,0.16,0.18,15.21,12.67,53.35,14.0
Consaca,2026-06-17 10:22:58,35.89,1.56,5685.0,14.31,3.97,100.0,24.58,11.0,0.43,516.0,0.17,0.18,15.21,12.67,53.36,14.32
Consaca,2026-06-17 10:34:56,37.95,1.23,4744.0,14.42,3.28,100.0,24.58,11.0,0.39,547.0,0.18,0.18,15.21,12.67,53.37,14.42
Consaca,2026-06-17 10:47:10,35.1,,,14.44,2.71,100.0,24.8,11.0,0.39,574.0,0.19,0.18,15.21,12.67,53.38,14.38
Consaca,2026-06-17 10:59:14,40.71,0.88,3513.0,14.34,2.44,100.0,25.03,11.0,0.37,659.0,0.19,0.18,15.21,12.67,53.38,14.34
Consaca,2026-06-17 11:11:22,36.54,0.87,3160.0,14.43,2.23,100.0,25.17,11.0,0.39,504.0,0.01,0.0,14.87,13.85,53.39,14.42
Consaca,2026-06-17 11:23:06,37.63,0.76,2864.0,14.32,2.0,100.0,25.29,11.0,0.42,558.0,0.02,0.01,14.87,13.85,53.4,14.32
Consaca,2026-06-17 11:34:51,38.17,0.68,2626.0,14.35,1.82,100.0,25.36,11.0,0.4,459.0,0.02,0.01,14.87,13.85,53.4,14.37
Consaca,2026-06-17 11:46:51,38.11,0.62,2420.0,14.41,1.66,100.0,25.43,11.0,0.35,561.0,0.03,0.01,14.87,13.85,53.41,14.43
Consaca,2026-06-17 11:58:51,40.9,0.24,1121.0,13.71,0.79,95.0,25.48,7.0,0.32,425.0,0.03,0.01,14.87,13.67,53.41,13.71
Consaca,2026-06-17 12:11:32,39.19,0.41,1595.0,13.84,1.16,100.0,25.55,7.0,0.37,553.0,0.03,0.01,14.87,13.65,53.41,13.84
Consaca,2026-06-17 12:23:15,39.5,0.32,1274.0,13.7,0.93,97.0,25.62,7.0,0.36,425.0,0.04,0.01,14.87,13.65,53.42,13.72
Consaca,2026-06-17 12:35:21,39.52,0.36,1423.0,13.82,1.05,100.0,25.73,7.0,0.38,621.0,0.04,0.01,14.87,13.62,53.42,13.82
Consaca,2026-06-17 12:47:12,38.37,0.37,1396.0,13.83,1.04,100.0,25.87,7.0,0.37,608.0,0.04,0.01,14.87,13.62,53.42,13.86
Consaca,2026-06-17 12:59:02,36.9,0.33,1308.0,13.74,0.91,98.0,25.99,7.0,0.39,535.0,0.04,0.01,14.87,13.62,53.42,13.74
Consaca,2026-06-17 13:11:15,37.73,0.22,874.0,13.67,0.63,95.0,26.13,7.0,0.43,587.0,0.05,0.01,14.87,13.62,53.43,13.67
Consaca,2026-06-17 13:23:00,38.31,0.22,897.0,13.8,0.63,100.0,26.29,7.0,0.46,645.0,0.05,0.02,14.87,13.62,53.43,13.77
Consaca,2026-06-17 13:34:50,38.17,0.28,1070.0,13.73,0.8,98.0,26.43,7.0,0.38,425.0,0.05,0.02,14.87,13.62,53.43,13.72
Consaca,2026-06-17 13:46:40,38.69,0.3,1150.0,13.86,0.88,100.0,26.53,7.0,0.4,582.0,0.05,0.02,14.87,13.62,53.43,13.9
Consaca,2026-06-17 13:58:46,37.93,0.47,1683.0,14.03,1.21,100.0,26.61,7.0,0.36,505.0,0.06,0.02,14.87,13.62,53.44,14.05
Consaca,2026-06-17 14:10:35,38.67,0.24,933.0,13.69,0.68,98.0,26.71,7.0,0.38,589.0,0.06,0.02,14.87,13.62,53.44,13.71
Consaca,2026-06-17 14:22:22,38.73,0.27,1086.0,13.75,0.79,99.0,26.78,7.0,0.37,467.0,0.06,0.02,14.87,13.62,53.44,13.74
Consaca,2026-06-17 14:34:06,37.11,0.27,1029.0,13.75,0.74,99.0,26.83,7.0,0.38,494.0,0.06,0.02,14.87,13.62,53.44,13.74
Consaca,2026-06-17 14:45:48,36.19,0.21,765.0,13.67,0.56,96.0,26.87,7.0,0.44,505.0,0.06,0.02,14.87,13.62,53.44,13.67
Consaca,2026-06-17 14:57:44,38.33,0.22,850.0,13.71,0.64,97.0,26.9,7.0,0.36,562.0,0.06,0.02,14.87,13.62,53.44,13.71
Consaca,2026-06-17 15:09:43,37.79,0.24,894.0,13.76,0.64,99.0,26.92,7.0,0.33,591.0,0.07,0.02,14.87,13.62,53.45,13.76
Consaca,2026-06-17 15:21:26,37.86,0.23,871.0,13.84,0.63,100.0,26.95,7.0,0.39,470.0,0.07,0.03,14.87,13.62,53.45,13.84
Consaca,2026-06-17 15:33:08,37.42,0.22,851.0,13.74,0.62,98.0,26.97,7.0,0.43,549.0,0.07,0.03,14.87,13.62,53.45,13.74
Consaca,2026-06-17 15:44:50,37.4,0.22,838.0,13.75,0.61,99.0,26.98,7.0,0.38,536.0,0.07,0.03,14.87,13.62,53.45,13.75
Consaca,2026-06-17 15:56:48,36.9,0.22,838.0,13.74,0.59,98.0,27.0,7.0,0.37,508.0,0.07,0.03,14.87,13.62,53.45,13.74
Consaca,2026-06-17 16:20:35,34.95,0.23,840.0,13.78,0.62,100.0,27.03,7.0,0.38,551.0,0.08,0.03,14.87,13.62,53.46,13.78
Consaca,2026-06-17 16:32:20,34.38,0.21,756.0,13.75,0.54,99.0,27.03,7.0,0.41,522.0,0.08,0.03,14.87,13.62,53.46,13.75
Consaca,2026-06-17 16:44:08,37.28,0.19,767.0,13.7,0.6,97.0,27.03,7.0,0.43,506.0,0.08,0.03,14.87,13.62,53.46,13.7
Consaca,2026-06-17 16:55:54,36.33,0.21,753.0,13.7,0.56,97.0,27.02,7.0,0.4,561.0,0.08,0.03,14.87,13.62,53.46,13.7
Consaca,2026-06-17 17:07:46,35.87,0.21,769.0,13.74,0.57,98.0,27.01,7.0,0.4,549.0,0.08,0.04,14.87,13.62,53.46,13.74
Consaca,2026-06-17 17:19:39,,,753.0,13.7,0.56,97.0,26.99,7.0,0.36,534.0,0.08,0.04,14.87,13.62,53.46,13.7
Consaca,2026-06-17 17:31:24,14.86,0.18,256.0,13.5,0.19,89.0,26.99,7.0,0.42,486.0,0.08,0.04,14.87,13.47,53.46,13.5
Consaca,2026-06-17 17:43:06,14.45,0.06,105.0,13.2,0.06,78.0,26.86,7.0,0.35,594.0,0.09,0.04,14.87,13.2,53.47,13.2
Consaca,2026-06-17 17:54:46,14.24,0.0,0.0,13.09,0.0,74.0,26.74,11.0,0.43,431.0,0.09,0.04,14.87,13.07,53.47,13.09
Consaca,2026-06-17 18:06:39,16.13,0.0,0.0,13.05,0.0,72.0,26.63,11.0,0.39,561.0,0.09,0.04,14.87,13.03,53.47,13.05
Consaca,2026-06-17 18:18:21,12.88,0.0,0.0,13.03,0.0,71.0,26.5,1.0,0.49,560.0,0.09,0.04,14.87,13.02,53.47,13.03
Consaca,2026-06-17 18:30:20,3.22,0.0,0.0,13.02,0.0,71.0,26.37,1.0,0.4,520.0,0.09,0.04,14.87,13.0,53.47,13.02
Consaca,2026-06-17 18:42:00,0.1,0.0,0.0,12.96,0.0,69.0,26.26,1.0,0.81,1010.0,0.09,0.04,14.87,12.94,53.47,12.96
Consaca,2026-06-17 18:53:45,0.0,0.0,0.0,12.95,0.0,68.0,26.2,1.0,0.76,997.0,0.09,0.05,14.87,12.93,53.47,12.95
Consaca,2026-06-17 19:05:24,0.0,0.0,0.0,12.95,0.0,68.0,26.13,1.0,0.79,1100.0,0.09,0.05,14.87,12.93,53.47,12.95
Consaca,2026-06-17 19:17:15,0.0,0.0,0.0,12.95,0.0,68.0,26.07,1.0,0.79,1061.0,0.09,0.05,14.87,12.92,53.47,12.95
Consaca,2026-06-17 19:28:55,0.0,0.0,0.0,12.95,0.0,68.0,26.01,1.0,0.8,997.0,0.09,0.05,14.87,12.92,53.47,12.95
Consaca,2026-06-17 19:40:41,0.0,0.0,0.0,12.95,0.0,68.0,25.95,1.0,0.8,984.0,0.09,0.05,14.87,12.92,53.47,12.95
Consaca,2026-06-17 19:52:25,0.0,0.0,0.0,12.95,0.0,68.0,25.88,1.0,0.78,995.0,0.09,0.06,14.87,12.92,53.47,12.93
Consaca,2026-06-17 20:04:02,0.0,0.0,0.0,12.94,0.0,68.0,25.8,1.0,0.88,1074.0,0.09,0.06,14.87,12.92,53.47,12.94
Consaca,2026-06-17 20:15:54,0.0,0.0,0.0,12.93,0.0,68.0,25.73,1.0,0.84,956.0,0.09,0.06,14.87,12.91,53.47,12.93
Consaca,2026-06-17 20:27:40,0.0,0.0,0.0,12.93,0.0,68.0,25.66,1.0,0.83,1047.0,0.09,0.06,14.87,12.91,53.47,12.93
Consaca,2026-06-17 20:39:19,0.0,0.0,0.0,12.93,0.0,68.0,25.6,1.0,0.77,1034.0,0.09,0.06,14.87,12.9,53.47,12.93
Consaca,2026-06-17 20:51:00,0.0,0.0,0.0,12.93,0.0,67.0,25.51,1.0,0.76,1060.0,0.09,0.07,14.87,12.9,53.47,12.93
Consaca,2026-06-17 21:02:45,0.0,0.0,0.0,12.93,0.0,67.0,25.44,1.0,0.83,1008.0,0.09,0.07,14.87,12.9,53.47,12.93
Consaca,2026-06-17 21:14:26,0.0,0.0,0.0,12.92,0.0,67.0,25.35,1.0,0.79,1072.0,0.09,0.07,14.87,12.9,53.47,12.92
Consaca,2026-06-17 21:26:15,0.0,0.0,0.0,12.92,0.0,67.0,25.27,1.0,0.81,1072.0,0.09,0.07,14.87,12.9,53.47,12.92
Consaca,2026-06-17 21:38:03,0.0,0.0,0.0,12.92,0.0,67.0,25.17,1.0,0.8,994.0,0.09,0.07,14.87,12.89,53.47,12.92
Consaca,2026-06-17 21:49:41,0.0,0.0,0.0,12.92,0.0,67.0,25.1,1.0,0.82,1085.0,0.09,0.08,14.87,12.88,53.47,12.92
Consaca,2026-06-17 22:01:22,0.0,0.0,0.0,12.91,0.0,67.0,25.02,1.0,0.76,1032.0,0.09,0.08,14.87,12.88,53.47,12.91
Consaca,2026-06-17 22:13:05,0.0,0.0,0.0,12.91,0.0,67.0,24.94,1.0,0.82,1071.0,0.09,0.08,14.87,12.88,53.47,12.91
Consaca,2026-06-17 22:24:45,0.0,0.0,0.0,12.91,0.0,67.0,24.86,1.0,0.74,1045.0,0.09,0.08,14.87,12.88,53.47,12.91
Consaca,2026-06-17 22:36:33,0.0,0.0,0.0,12.89,0.0,66.0,24.78,1.0,0.74,1031.0,0.09,0.08,14.87,12.88,53.47,12.89
Consaca,2026-06-17 22:48:14,0.0,0.0,0.0,12.89,0.0,66.0,24.7,1.0,0.78,1005.0,0.09,0.09,14.87,12.88,53.47,12.89
Consaca,2026-06-17 22:59:53,0.0,0.0,0.0,12.9,0.0,66.0,24.61,1.0,0.76,1070.0,0.09,0.09,14.87,12.87,53.47,12.9
Consaca,2026-06-17 23:11:47,0.0,0.0,0.0,12.89,0.0,66.0,24.52,1.0,0.77,940.0,0.09,0.09,14.87,12.87,53.47,12.89
Consaca,2026-06-17 23:23:29,0.0,0.0,0.0,12.88,0.0,65.0,24.44,1.0,0.78,1004.0,0.09,0.09,14.87,12.86,53.47,12.88
Consaca,2026-06-17 23:35:05,0.0,0.0,0.0,12.88,0.0,65.0,24.37,1.0,0.86,1081.0,0.09,0.09,14.87,12.86,53.47,12.88
Consaca,2026-06-17 23:46:55,0.0,0.0,0.0,12.88,0.0,65.0,24.28,1.0,0.77,1069.0,0.09,0.1,14.87,12.86,53.47,12.88
Consaca,2026-06-17 23:58:31,0.0,0.0,0.0,12.88,0.0,65.0,24.2,1.0,0.74,1069.0,0.09,0.1,14.87,12.85,53.47,12.88
Consaca,2026-06-18 00:10:11,0.0,0.0,0.0,12.87,0.0,65.0,24.12,1.0,0.77,1106.0,0.09,0.1,14.87,12.85,53.47,12.87
Consaca,2026-06-18 00:21:55,0.0,0.0,0.0,12.86,0.0,64.0,24.04,1.0,0.84,964.0,0.09,0.1,14.87,12.83,53.47,12.86
Consaca,2026-06-18 00:33:39,0.0,0.0,0.0,12.84,0.0,64.0,23.97,1.0,0.79,1052.0,0.09,0.1,14.87,12.83,53.47,12.84
Consaca,2026-06-18 00:45:50,0.0,0.0,0.0,12.85,0.0,64.0,23.9,1.0,0.83,1105.0,0.09,0.11,14.87,12.83,53.47,12.85
Consaca,2026-06-18 00:57:33,0.0,0.0,0.0,12.85,0.0,64.0,23.82,1.0,0.8,976.0,0.09,0.11,14.87,12.83,53.47,12.85
Consaca,2026-06-18 01:09:13,0.0,0.0,0.0,12.84,0.0,64.0,23.75,1.0,0.8,1065.0,0.09,0.11,14.87,12.82,53.47,12.84
Consaca,2026-06-18 01:20:55,0.0,0.0,0.0,12.84,0.0,64.0,23.68,1.0,0.74,1104.0,0.09,0.11,14.87,12.81,53.47,12.84
Consaca,2026-06-18 01:32:33,0.0,0.0,0.0,12.83,0.0,63.0,23.61,1.0,0.82,1052.0,0.09,0.11,14.87,12.8,53.47,12.83
Consaca,2026-06-18 01:44:14,0.0,0.0,0.0,12.83,0.0,63.0,23.53,1.0,0.86,1064.0,0.09,0.12,14.87,12.8,53.47,12.83
Consaca,2026-06-18 01:55:59,0.0,0.0,0.0,12.82,0.0,63.0,23.45,1.0,0.78,1025.0,0.09,0.12,14.87,12.8,53.47,12.82
Consaca,2026-06-18 02:07:40,0.0,0.0,0.0,12.81,0.0,63.0,23.37,1.0,0.79,1050.0,0.09,0.12,14.87,12.79,53.47,12.81
Consaca,2026-06-18 02:19:16,0.0,0.0,0.0,12.81,0.0,62.0,23.3,1.0,0.86,1101.0,0.09,0.12,14.87,12.79,53.47,12.81
Consaca,2026-06-18 02:31:04,0.0,0.0,0.0,12.81,0.0,62.0,23.21,1.0,0.73,1076.0,0.09,0.12,14.87,12.78,53.47,12.81
Consaca,2026-06-18 02:42:44,0.0,0.0,0.0,12.81,0.0,62.0,23.16,1.0,0.87,986.0,0.09,0.13,14.87,12.78,53.47,12.81
Consaca,2026-06-18 02:54:22,0.0,0.0,0.0,12.79,0.0,62.0,23.09,1.0,0.87,1010.0,0.09,0.13,14.87,12.78,53.47,12.79
Consaca,2026-06-18 03:06:14,0.0,0.0,0.0,12.79,0.0,62.0,23.01,1.0,0.92,1202.0,0.09,0.13,14.87,12.76,53.47,12.79
Consaca,2026-06-18 03:17:55,0.0,0.0,0.0,12.78,0.0,61.0,22.93,1.0,0.8,984.0,0.09,0.13,14.87,12.76,53.47,12.78
Consaca,2026-06-18 03:29:35,0.0,0.0,0.0,12.78,0.0,61.0,22.84,1.0,0.8,1073.0,0.09,0.13,14.87,12.75,53.47,12.78
Consaca,2026-06-18 03:41:14,0.0,0.0,0.0,12.77,0.0,61.0,22.78,1.0,0.76,1085.0,0.09,0.14,14.87,12.75,53.47,12.77
Consaca,2026-06-18 03:52:55,0.0,0.0,0.0,12.75,0.0,60.0,22.71,1.0,0.77,994.0,0.09,0.14,14.87,12.75,53.47,12.75
Consaca,2026-06-18 04:04:31,0.0,0.0,0.0,12.76,0.0,60.0,22.65,1.0,0.81,1046.0,0.09,0.14,14.87,12.74,53.47,12.76
Consaca,2026-06-18 04:16:12,0.0,0.0,0.0,12.74,0.0,60.0,22.57,1.0,0.75,1044.0,0.09,0.14,14.87,12.73,53.47,12.74
Consaca,2026-06-18 04:27:48,0.0,0.0,0.0,12.74,0.0,60.0,22.5,1.0,0.81,1031.0,0.09,0.14,14.87,12.72,53.47,12.74
Consaca,2026-06-18 04:39:23,0.0,0.0,0.0,12.74,0.0,60.0,22.43,1.0,0.81,1031.0,0.09,0.15,14.87,12.72,53.47,12.74
Consaca,2026-06-18 04:51:09,0.0,0.0,0.0,12.73,0.0,59.0,22.36,1.0,0.78,1018.0,0.09,0.15,14.87,12.71,53.47,12.73
Consaca,2026-06-18 05:03:14,0.0,0.0,0.0,12.71,0.0,59.0,22.3,1.0,0.82,1080.0,0.09,0.15,14.87,12.71,53.47,12.71
Consaca,2026-06-18 05:14:56,0.0,0.0,0.0,12.71,0.0,59.0,22.25,1.0,0.83,1029.0,0.09,0.15,14.87,12.71,53.47,12.71
Consaca,2026-06-18 05:26:49,0.0,0.0,0.0,12.71,0.0,58.0,22.17,1.0,0.86,1016.0,0.09,0.15,14.87,12.71,53.47,12.71
Consaca,2026-06-18 05:38:36,0.14,0.0,0.0,12.7,0.0,58.0,22.09,1.0,0.85,1054.0,0.09,0.16,14.87,12.67,53.47,12.7
Consaca,2026-06-18 05:50:18,2.83,0.0,0.0,12.7,0.0,58.0,22.03,1.0,0.33,482.0,0.09,0.16,14.87,12.67,53.47,12.7
Consaca,2026-06-18 06:02:07,11.54,0.0,0.0,12.75,0.0,60.0,21.96,1.0,0.43,561.0,0.09,0.16,14.87,12.67,53.47,12.75
Consaca,2026-06-18 06:14:03,14.49,0.0,0.0,12.75,0.0,60.0,21.9,11.0,0.46,446.0,0.09,0.16,14.87,12.67,53.47,12.75
Consaca,2026-06-18 06:25:43,13.94,0.02,50.0,12.74,0.0,59.0,21.89,11.0,0.37,458.0,0.09,0.16,14.87,12.67,53.47,12.74
Consaca,2026-06-18 06:37:43,13.96,0.02,63.0,12.75,0.05,60.0,21.88,11.0,0.39,522.0,0.09,0.16,14.87,12.67,53.47,12.75
Consaca,2026-06-18 06:49:27,14.05,0.09,178.0,12.76,0.15,60.0,21.86,11.0,0.36,523.0,0.09,0.16,14.87,12.67,53.47,12.76
Consaca,2026-06-18 07:01:04,14.04,0.12,178.0,12.77,0.13,61.0,21.84,11.0,0.36,472.0,0.09,0.16,14.87,12.67,53.47,12.77
Consaca,2026-06-18 07:12:47,14.3,0.63,926.0,12.87,0.67,64.0,21.84,11.0,0.33,566.0,0.09,0.16,14.87,12.67,53.47,12.87
Consaca,2026-06-18 07:24:26,13.94,0.89,1248.0,13.14,0.96,74.0,21.84,11.0,0.4,512.0,0.09,0.17,14.87,12.67,53.47,13.12
Consaca,2026-06-18 07:36:16,14.03,0.99,1365.0,13.26,1.01,78.0,21.82,11.0,0.4,530.0,0.09,0.17,14.87,12.67,53.47,13.26
Consaca,2026-06-18 07:48:00,35.82,1.8,6476.0,13.78,4.66,95.0,22.03,11.0,0.42,576.0,0.1,0.17,14.87,12.67,53.48,13.73
Consaca,2026-06-18 07:59:40,34.77,2.11,7341.0,13.81,5.34,98.0,22.95,11.0,0.4,565.0,0.11,0.17,14.87,12.67,53.49,13.81
Consaca,2026-06-18 08:11:57,31.77,1.49,4668.0,13.77,3.37,98.0,23.36,11.0,0.38,591.0,0.13,0.17,14.87,12.67,53.51,13.78
Consaca,2026-06-18 08:23:33,31.59,1.58,5049.0,13.76,3.68,97.0,23.39,11.0,0.42,563.0,0.14,0.17,14.87,12.67,53.52,13.77
Consaca,2026-06-18 08:35:15,30.11,2.07,6231.0,13.95,4.49,100.0,23.67,11.0,0.36,572.0,0.15,0.17,14.87,12.67,53.53,13.96
Consaca,2026-06-18 08:47:12,38.58,1.8,6964.0,14.45,4.8,100.0,23.88,11.0,0.39,519.0,0.16,0.17,14.99,12.67,53.54,14.47
Consaca,2026-06-18 08:59:04,35.11,1.69,5952.0,14.31,4.2,100.0,23.74,11.0,0.34,559.0,0.17,0.17,14.99,12.67,53.55,14.34
Consaca,2026-06-18 09:11:25,32.01,1.0,3247.0,13.75,2.36,98.0,23.59,11.0,0.35,577.0,0.18,0.17,14.99,12.67,53.56,13.74
Consaca,2026-06-18 09:23:15,31.97,1.25,4004.0,14.1,2.83,100.0,23.69,11.0,0.39,606.0,0.19,0.18,14.99,12.67,53.57,14.1
Consaca,2026-06-18 09:34:54,40.14,0.9,3632.0,14.3,2.6,100.0,23.84,11.0,0.37,557.0,0.2,0.18,14.99,12.67,53.58,14.3
Consaca,2026-06-18 09:46:37,37.16,0.97,3506.0,14.49,2.37,100.0,23.99,11.0,0.38,579.0,0.2,0.18,14.99,12.67,53.58,14.48
Consaca,2026-06-18 09:58:19,38.76,0.81,3195.0,14.46,2.21,100.0,24.08,11.0,0.37,535.0,0.21,0.18,14.99,12.67,53.59,14.49
Consaca,2026-06-18 10:10:04,37.11,0.74,2787.0,14.37,1.92,100.0,24.15,11.0,0.38,587.0,0.21,0.18,14.99,12.67,53.59,14.34
Consaca,2026-06-18 10:21:55,36.36,0.69,2514.0,14.37,1.77,100.0,24.19,11.0,0.39,547.0,0.22,0.18,14.99,12.67,53.6,14.35
Consaca,2026-06-18 10:33:34,38.1,0.63,2382.0,14.43,1.64,100.0,24.26,11.0,0.39,534.0,0.22,0.18,14.99,12.67,53.6,14.44
Consaca,2026-06-18 10:45:19,39.08,0.54,2141.0,14.37,1.48,100.0,24.31,11.0,0.38,473.0,0.23,0.18,14.99,12.67,53.61,14.36
Consaca,2026-06-18 10:57:11,38.54,0.51,1994.0,14.45,1.37,100.0,24.38,11.0,0.37,548.0,0.23,0.18,14.99,12.67,53.61,14.43
Consaca,2026-06-18 11:08:55,40.12,0.43,1723.0,14.36,1.23,100.0,24.45,11.0,0.36,487.0,0.01,0.0,14.55,14.3,53.62,14.32
Consaca,2026-06-18 11:20:33,38.21,0.46,1786.0,14.43,1.2,100.0,24.51,11.0,0.36,578.0,0.01,0.01,14.55,14.28,53.62,14.43
Consaca,2026-06-18 11:32:13,38.13,0.36,1387.0,13.87,1.02,100.0,24.6,7.0,0.37,485.0,0.01,0.01,14.55,13.66,53.62,13.87
Consaca,2026-06-18 11:43:58,39.42,0.31,1231.0,13.84,0.87,100.0,24.67,7.0,0.39,526.0,0.02,0.01,14.55,13.66,53.63,13.81
Consaca,2026-06-18 11:56:00,39.43,0.36,2480.0,13.89,1.57,100.0,24.75,7.0,0.34,502.0,0.02,0.01,14.55,13.66,53.63,13.91
Consaca,2026-06-18 12:07:49,38.84,0.29,1115.0,13.73,0.84,98.0,24.9,7.0,0.36,522.0,0.02,0.01,14.55,13.66,53.63,13.76
