station_name,timestamp,pv_voltage_V,pv_current_A,pv_power_W,battery_voltage_V,battery_current_A,battery_soc_%,controller_temp_C,charging_status,load_current_A,load_power_W,energy_generated_today_kWh,energy_consumed_today_kWh,battery_voltage_max_today_V,battery_voltage_min_today_V,energy_total_generated_kWh,load_voltage_V
MijitayoBajo,2026-06-16 19:48:24,0.2,0.0,0.0,12.83,0.0,31.0,25.0,1.0,0.61,705.0,0.01,0.02,13.12,12.83,316.46,12.83
MijitayoBajo,2026-06-16 20:00:00,0.21,0.0,0.0,12.83,0.0,31.0,25.0,1.0,0.6,730.0,0.01,0.02,13.12,12.82,316.46,12.83
MijitayoBajo,2026-06-16 20:13:52,0.2,0.0,0.0,12.82,0.0,31.0,25.0,1.0,0.54,768.0,0.01,0.02,13.12,12.81,316.46,12.81
MijitayoBajo,2026-06-16 20:25:35,0.21,0.0,0.0,12.81,0.0,30.0,25.0,1.0,0.65,691.0,0.01,0.02,13.12,12.81,316.46,12.81
MijitayoBajo,2026-06-16 20:37:18,0.19,0.0,0.0,12.8,0.0,31.0,25.0,1.0,0.57,742.0,0.01,0.03,13.12,12.8,316.46,12.8
MijitayoBajo,2026-06-16 20:48:57,0.19,0.0,0.0,12.8,0.0,30.0,25.0,1.0,0.55,665.0,0.01,0.03,13.12,12.79,316.46,12.8
MijitayoBajo,2026-06-16 21:00:44,0.2,0.0,0.0,12.79,0.0,29.0,25.0,1.0,0.52,588.0,0.01,0.03,13.12,12.78,316.46,12.79
MijitayoBajo,2026-06-16 21:13:55,0.19,0.0,0.0,12.78,0.0,29.0,25.0,1.0,0.66,690.0,0.01,0.03,13.12,12.77,316.46,12.78
MijitayoBajo,2026-06-16 21:25:41,0.2,0.0,0.0,12.77,0.0,29.0,25.0,1.0,0.61,740.0,0.01,0.03,13.12,12.76,316.46,12.77
MijitayoBajo,2026-06-16 21:37:26,0.2,0.0,0.0,12.76,0.0,28.0,25.0,1.0,0.55,765.0,0.01,0.03,13.12,12.76,316.46,12.76
MijitayoBajo,2026-06-16 21:49:10,0.2,0.0,0.0,12.75,0.0,28.0,25.0,1.0,0.48,675.0,0.01,0.03,13.12,12.74,316.46,12.75
MijitayoBajo,2026-06-16 22:00:49,0.19,0.0,0.0,12.74,0.0,27.0,25.0,1.0,0.55,726.0,0.01,0.04,13.12,12.74,316.46,12.74
MijitayoBajo,2026-06-16 22:12:45,0.19,0.0,0.0,12.73,0.0,27.0,25.0,1.0,0.58,624.0,0.01,0.04,13.12,12.72,316.46,12.73
MijitayoBajo,2026-06-16 22:24:45,0.2,0.0,0.0,12.71,0.0,27.0,25.0,1.0,0.58,712.0,0.01,0.04,13.12,12.71,316.46,12.72
MijitayoBajo,2026-06-16 22:36:30,0.2,0.0,0.0,12.7,0.0,26.0,25.0,1.0,0.51,723.0,0.01,0.04,13.12,12.69,316.46,12.7
MijitayoBajo,2026-06-16 22:48:10,0.19,0.0,0.0,12.69,0.0,26.0,25.0,1.0,0.55,672.0,0.01,0.04,13.12,12.67,316.46,12.69
MijitayoBajo,2026-06-16 22:59:44,0.19,0.0,0.0,12.67,0.0,25.0,25.0,1.0,0.55,709.0,0.01,0.04,13.12,12.67,316.46,12.67
MijitayoBajo,2026-06-16 23:12:08,0.21,0.0,0.0,12.67,0.0,26.0,25.0,1.0,0.53,696.0,0.01,0.04,13.12,12.66,316.46,12.67
MijitayoBajo,2026-06-16 23:23:50,0.2,0.0,0.0,12.66,0.0,26.0,25.0,1.0,0.55,759.0,0.01,0.05,13.12,12.65,316.46,12.67
MijitayoBajo,2026-06-16 23:35:31,0.19,0.0,0.0,12.65,0.0,27.0,25.0,1.0,0.55,822.0,0.01,0.05,13.12,12.65,316.46,12.66
MijitayoBajo,2026-06-16 23:47:10,0.2,0.0,0.0,12.65,0.0,25.0,25.0,1.0,0.59,695.0,0.01,0.05,13.12,12.64,316.46,12.65
MijitayoBajo,2026-06-16 23:58:56,0.2,0.0,0.0,12.65,0.0,28.0,25.0,1.0,0.57,721.0,0.01,0.05,13.12,12.64,316.46,12.65
MijitayoBajo,2026-06-17 00:11:12,0.19,0.0,0.0,12.64,0.0,24.0,25.0,1.0,0.61,745.0,0.01,0.05,13.12,12.63,316.46,12.64
MijitayoBajo,2026-06-17 00:22:53,0.21,0.0,0.0,12.64,0.0,26.0,25.0,1.0,0.54,720.0,0.01,0.05,13.12,12.62,316.46,12.63
MijitayoBajo,2026-06-17 00:34:39,0.21,0.0,0.0,12.63,0.0,24.0,25.0,1.0,0.55,694.0,0.01,0.05,13.12,12.62,316.46,12.63
MijitayoBajo,2026-06-17 00:46:17,0.19,0.0,0.0,12.62,0.0,23.0,25.0,1.0,0.56,643.0,0.01,0.05,13.12,12.61,316.46,12.62
MijitayoBajo,2026-06-17 00:57:57,0.19,0.0,0.0,12.62,0.0,25.0,25.0,1.0,0.58,668.0,0.01,0.06,13.12,12.6,316.46,12.62
MijitayoBajo,2026-06-17 01:09:44,0.2,0.0,0.0,12.6,0.0,23.0,25.0,1.0,0.59,655.0,0.01,0.06,13.12,12.6,316.46,12.6
MijitayoBajo,2026-06-17 01:21:42,0.19,0.0,0.0,12.6,0.0,22.0,25.0,1.0,0.59,617.0,0.01,0.06,13.12,12.59,316.46,12.6
MijitayoBajo,2026-06-17 01:33:28,0.19,0.0,0.0,12.6,0.0,22.0,25.0,1.0,0.56,705.0,0.01,0.06,13.12,12.58,316.46,12.6
MijitayoBajo,2026-06-17 01:45:10,0.19,0.0,0.0,12.59,0.0,23.0,25.0,1.0,0.52,729.0,0.01,0.06,13.12,12.57,316.46,12.58
MijitayoBajo,2026-06-17 01:56:46,0.2,0.0,0.0,12.58,0.0,22.0,25.0,1.0,0.59,729.0,0.01,0.06,13.12,12.57,316.46,12.58
MijitayoBajo,2026-06-17 02:08:22,0.19,0.0,0.0,12.57,0.0,21.0,25.0,1.0,0.52,729.0,0.01,0.06,13.12,12.56,316.46,12.57
MijitayoBajo,2026-06-17 02:20:02,0.2,0.0,0.0,12.56,0.0,24.0,25.0,1.0,0.69,715.0,0.01,0.07,13.12,12.55,316.46,12.56
MijitayoBajo,2026-06-17 02:31:45,0.19,0.0,0.0,12.56,0.0,21.0,25.0,1.0,0.47,640.0,0.01,0.07,13.12,12.54,316.46,12.55
MijitayoBajo,2026-06-17 02:43:42,0.19,0.0,0.0,12.55,0.0,20.0,25.0,1.0,0.56,715.0,0.01,0.07,13.12,12.53,316.46,12.54
MijitayoBajo,2026-06-17 02:55:23,0.2,0.0,0.0,12.54,0.0,20.0,25.0,1.0,0.55,852.0,0.01,0.07,13.12,12.52,316.46,12.53
MijitayoBajo,2026-06-17 03:07:05,0.19,0.0,0.0,12.53,0.0,20.0,25.0,1.0,0.51,701.0,0.01,0.07,13.12,12.52,316.46,12.53
MijitayoBajo,2026-06-17 03:18:46,0.2,0.0,0.0,12.52,0.0,21.0,25.0,1.0,0.54,701.0,0.01,0.07,13.12,12.51,316.46,12.52
MijitayoBajo,2026-06-17 03:30:35,0.19,0.0,0.0,12.51,0.0,19.0,25.0,1.0,0.55,713.0,0.01,0.07,13.12,12.49,316.46,12.51
MijitayoBajo,2026-06-17 03:42:15,0.19,0.0,0.0,12.51,0.0,18.0,25.0,1.0,0.5,713.0,0.01,0.07,13.12,12.49,316.46,12.51
MijitayoBajo,2026-06-17 03:53:56,0.2,0.0,0.0,12.49,0.0,18.0,25.0,1.0,0.52,711.0,0.01,0.08,13.12,12.48,316.46,12.49
MijitayoBajo,2026-06-17 04:05:42,0.2,0.0,0.0,12.49,0.0,19.0,25.0,1.0,0.59,624.0,0.01,0.08,13.12,12.47,316.46,12.49
MijitayoBajo,2026-06-17 04:17:22,0.19,0.0,0.0,12.48,0.0,18.0,25.0,1.0,0.53,723.0,0.01,0.08,13.12,12.46,316.46,12.48
MijitayoBajo,2026-06-17 04:29:02,0.2,0.0,0.0,12.47,0.0,17.0,25.0,1.0,0.57,673.0,0.01,0.08,13.12,12.46,316.46,12.47
MijitayoBajo,2026-06-17 04:40:55,0.2,0.0,0.0,12.46,0.0,17.0,25.0,1.0,0.57,672.0,0.01,0.08,13.12,12.45,316.46,12.46
MijitayoBajo,2026-06-17 04:52:40,0.19,0.0,0.0,12.46,0.0,16.0,25.0,1.0,0.54,747.0,0.01,0.08,13.12,12.44,316.46,12.45
MijitayoBajo,2026-06-17 05:04:28,0.2,0.0,0.0,12.44,0.0,16.0,25.0,1.0,0.6,733.0,0.01,0.08,13.12,12.43,316.46,12.44
MijitayoBajo,2026-06-17 05:16:04,0.2,0.0,0.0,12.44,0.0,17.0,25.0,1.0,0.55,733.0,0.01,0.09,13.12,12.42,316.46,12.43
MijitayoBajo,2026-06-17 05:27:45,0.21,0.0,0.0,12.42,0.0,15.0,25.0,1.0,0.6,695.0,0.01,0.09,13.12,12.41,316.46,12.42
MijitayoBajo,2026-06-17 05:39:23,0.66,0.0,0.0,12.42,0.0,15.0,25.0,1.0,0.57,856.0,0.01,0.09,13.12,12.4,316.46,12.41
MijitayoBajo,2026-06-17 05:51:01,12.11,0.0,0.0,12.42,0.0,15.0,25.0,1.0,0.6,744.0,0.01,0.09,13.12,12.4,316.46,12.41
MijitayoBajo,2026-06-17 06:02:42,13.36,0.0,0.0,12.39,0.02,15.0,25.0,11.0,0.64,657.0,0.01,0.09,13.12,12.38,316.46,12.4
MijitayoBajo,2026-06-17 06:14:21,13.4,0.0,74.0,12.41,0.09,15.0,25.0,11.0,0.58,706.0,0.01,0.09,13.12,12.38,316.46,12.4
MijitayoBajo,2026-06-17 06:26:00,13.43,0.12,99.0,12.4,0.07,15.0,25.0,11.0,0.58,731.0,0.01,0.09,13.12,12.38,316.46,12.4
MijitayoBajo,2026-06-17 06:37:40,13.47,0.17,235.0,12.42,0.22,15.0,25.0,11.0,0.57,707.0,0.01,0.1,13.12,12.38,316.46,12.42
MijitayoBajo,2026-06-17 06:49:24,13.55,0.32,398.0,12.44,0.32,16.0,25.0,11.0,0.55,758.0,0.01,0.1,13.12,12.38,316.46,12.45
MijitayoBajo,2026-06-17 07:01:03,13.75,0.59,803.0,12.56,0.69,21.0,25.0,11.0,0.54,715.0,0.01,0.1,13.12,12.38,316.46,12.56
MijitayoBajo,2026-06-17 07:12:48,13.79,0.59,858.0,12.62,0.62,23.0,25.0,11.0,0.52,643.0,0.01,0.1,13.12,12.38,316.46,12.62
MijitayoBajo,2026-06-17 07:24:34,13.91,0.73,1040.0,12.69,0.84,25.0,25.0,11.0,0.59,748.0,0.01,0.1,13.12,12.38,316.46,12.69
MijitayoBajo,2026-06-17 07:36:12,13.88,0.73,989.0,12.68,0.8,25.0,25.0,11.0,0.59,735.0,0.01,0.1,13.12,12.38,316.46,12.68
MijitayoBajo,2026-06-17 07:47:56,13.54,0.17,299.0,12.46,0.32,17.0,25.0,11.0,0.57,722.0,0.01,0.1,13.12,12.38,316.46,12.45
MijitayoBajo,2026-06-17 07:59:51,13.7,0.54,814.0,12.53,0.66,19.0,25.0,11.0,0.58,751.0,0.02,0.1,13.12,12.38,316.47,12.53
MijitayoBajo,2026-06-17 08:12:08,13.48,1.01,1482.0,12.67,1.1,24.0,25.0,11.0,0.55,747.0,0.02,0.11,13.12,12.38,316.47,12.67
MijitayoBajo,2026-06-17 08:23:52,13.77,0.46,668.0,12.62,0.51,23.0,25.0,11.0,0.56,680.0,0.02,0.11,13.12,12.38,316.47,12.62
MijitayoBajo,2026-06-17 08:35:55,13.74,0.56,741.0,12.56,0.67,21.0,25.0,11.0,0.56,653.0,0.02,0.11,13.12,12.38,316.47,12.56
MijitayoBajo,2026-06-17 08:47:46,13.64,0.97,1322.0,12.84,1.05,31.0,25.0,11.0,0.52,731.0,0.02,0.11,13.12,12.38,316.47,12.84
MijitayoBajo,2026-06-17 08:59:34,73.26,1.14,8664.0,13.93,6.18,55.0,25.0,11.0,0.47,598.0,0.03,0.11,13.94,12.38,316.48,13.93
MijitayoBajo,2026-06-17 09:11:59,76.18,1.56,11913.0,14.25,8.34,76.0,25.0,11.0,0.46,527.0,0.05,0.11,14.32,12.38,316.5,14.25
MijitayoBajo,2026-06-17 09:23:51,65.81,0.65,4316.0,13.49,3.22,55.0,25.0,11.0,0.53,674.0,0.06,0.11,14.32,12.38,316.51,13.49
MijitayoBajo,2026-06-17 09:35:42,58.78,0.45,2635.0,13.31,1.97,49.0,25.0,11.0,0.55,732.0,0.07,0.12,14.32,12.38,316.52,13.31
MijitayoBajo,2026-06-17 09:47:22,67.05,1.12,7607.0,14.13,5.43,81.0,25.0,11.0,0.58,607.0,0.08,0.12,14.73,12.38,316.53,14.13
MijitayoBajo,2026-06-17 09:59:05,84.8,0.81,6800.0,14.47,4.68,91.0,25.0,11.0,0.53,651.0,0.09,0.12,14.73,12.38,316.54,14.47
MijitayoBajo,2026-06-17 10:11:15,80.91,0.66,5474.0,14.33,3.81,88.0,25.0,11.0,0.48,716.0,0.1,0.12,14.73,12.38,316.55,14.33
MijitayoBajo,2026-06-17 10:22:58,80.75,0.56,4544.0,14.38,3.11,92.0,25.0,11.0,0.52,747.0,0.11,0.12,14.73,12.38,316.56,14.38
MijitayoBajo,2026-06-17 10:34:56,82.65,0.46,3808.0,14.48,2.65,96.0,25.0,11.0,0.47,767.0,0.12,0.12,14.73,12.38,316.57,14.48
MijitayoBajo,2026-06-17 10:47:10,84.12,0.39,3312.0,14.4,2.28,95.0,25.0,11.0,0.51,777.0,0.13,0.12,14.73,12.38,316.58,14.4
MijitayoBajo,2026-06-17 10:59:14,85.07,0.32,2751.0,14.33,1.97,94.0,25.0,11.0,0.53,773.0,0.14,0.12,14.73,12.38,316.59,14.33
MijitayoBajo,2026-06-17 11:11:22,84.42,0.29,2559.0,14.38,1.76,95.0,25.0,11.0,0.55,719.0,0.14,0.13,14.73,12.38,316.59,14.38
MijitayoBajo,2026-06-17 11:23:06,82.22,0.26,2219.0,14.41,1.51,97.0,25.0,11.0,0.48,778.0,0.15,0.13,14.73,12.38,316.6,14.41
MijitayoBajo,2026-06-17 11:34:51,84.23,0.23,1953.0,14.47,1.38,100.0,25.0,11.0,0.5,824.0,0.15,0.13,14.73,12.38,316.6,14.46
MijitayoBajo,2026-06-17 11:46:51,85.7,0.21,1743.0,14.41,1.26,99.0,25.0,11.0,0.52,749.0,0.15,0.13,14.73,12.38,316.6,14.41
MijitayoBajo,2026-06-17 11:58:51,86.1,0.17,1567.0,13.87,1.13,100.0,25.0,7.0,0.54,706.0,0.16,0.13,14.73,12.38,316.61,13.87
MijitayoBajo,2026-06-17 12:11:32,83.61,0.17,1426.0,13.85,1.01,100.0,25.0,7.0,0.53,790.0,0.16,0.13,14.73,12.38,316.61,13.86
MijitayoBajo,2026-06-17 12:23:15,84.99,0.15,1339.0,13.81,0.91,100.0,25.0,7.0,0.57,676.0,0.16,0.14,14.73,12.38,316.61,13.81
MijitayoBajo,2026-06-17 12:35:21,83.85,0.15,1331.0,13.87,0.87,100.0,25.0,7.0,0.57,721.0,0.17,0.14,14.73,12.38,316.62,13.86
MijitayoBajo,2026-06-17 12:47:12,84.51,0.13,1113.0,13.74,0.81,100.0,25.0,7.0,0.61,838.0,0.17,0.14,14.73,12.38,316.62,13.74
MijitayoBajo,2026-06-17 12:59:02,85.2,0.13,1132.0,13.82,0.87,100.0,25.0,7.0,0.58,732.0,0.17,0.14,14.73,12.38,316.62,13.82
MijitayoBajo,2026-06-17 13:11:15,84.88,0.12,1048.0,13.79,0.72,100.0,25.0,7.0,0.59,771.0,0.17,0.14,14.73,12.38,316.62,13.78
MijitayoBajo,2026-06-17 13:23:00,84.26,0.12,1011.0,13.86,0.75,100.0,25.0,7.0,0.54,693.0,0.17,0.14,14.73,12.38,316.62,13.86
MijitayoBajo,2026-06-17 13:34:50,85.27,0.12,1055.0,13.71,0.76,100.0,25.0,7.0,0.58,754.0,0.18,0.14,14.73,12.38,316.63,13.71
MijitayoBajo,2026-06-17 13:46:40,86.38,0.11,1032.0,13.75,0.71,100.0,25.0,7.0,0.56,715.0,0.18,0.15,14.73,12.38,316.63,13.76
MijitayoBajo,2026-06-17 13:58:46,82.34,0.12,1026.0,13.87,0.7,100.0,25.0,7.0,0.53,790.0,0.18,0.15,14.73,12.38,316.63,13.87
MijitayoBajo,2026-06-17 14:10:35,82.84,0.11,849.0,13.7,0.7,100.0,25.0,7.0,0.56,904.0,0.18,0.15,14.73,12.38,316.63,13.7
MijitayoBajo,2026-06-17 14:22:22,83.14,0.11,932.0,13.72,0.63,100.0,25.0,7.0,0.56,768.0,0.18,0.15,14.73,12.38,316.63,13.72
MijitayoBajo,2026-06-17 14:34:06,82.9,0.1,871.0,13.83,0.71,100.0,25.0,7.0,0.52,829.0,0.19,0.15,14.73,12.38,316.64,13.82
MijitayoBajo,2026-06-17 14:45:48,85.13,0.1,911.0,13.81,0.63,100.0,25.0,7.0,0.56,717.0,0.19,0.15,14.73,12.38,316.64,13.8
MijitayoBajo,2026-06-17 14:57:44,84.45,0.11,921.0,13.75,0.71,100.0,25.0,7.0,0.59,797.0,0.19,0.15,14.73,12.38,316.64,13.75
MijitayoBajo,2026-06-17 15:09:43,83.68,0.11,911.0,13.81,0.64,100.0,25.0,7.0,0.62,772.0,0.19,0.16,14.73,12.38,316.64,13.81
MijitayoBajo,2026-06-17 15:21:26,87.79,0.1,941.0,13.84,0.67,100.0,25.0,7.0,0.57,664.0,0.19,0.16,14.73,12.38,316.64,13.84
MijitayoBajo,2026-06-17 15:33:08,83.69,0.11,923.0,13.79,0.69,100.0,25.0,7.0,0.47,757.0,0.2,0.16,14.73,12.38,316.65,13.79
MijitayoBajo,2026-06-17 15:44:50,83.36,0.1,871.0,13.83,0.64,100.0,25.0,7.0,0.57,732.0,0.2,0.16,14.73,12.38,316.65,13.83
MijitayoBajo,2026-06-17 15:56:48,80.47,0.11,887.0,13.87,0.64,100.0,25.0,7.0,0.5,693.0,0.2,0.16,14.73,12.38,316.65,13.87
MijitayoBajo,2026-06-17 16:08:43,60.42,0.14,923.0,13.79,0.62,100.0,25.0,7.0,0.54,758.0,0.2,0.16,14.73,12.38,316.65,13.79
MijitayoBajo,2026-06-17 16:20:35,14.84,0.19,272.0,12.99,0.23,98.0,25.0,11.0,0.6,688.0,0.2,0.16,14.73,12.38,316.65,12.99
MijitayoBajo,2026-06-17 16:32:20,14.0,0.12,219.0,12.94,0.16,55.0,25.0,11.0,0.56,763.0,0.2,0.17,14.73,12.38,316.65,12.94
MijitayoBajo,2026-06-17 16:44:08,14.0,0.12,168.0,12.94,0.13,35.0,25.0,11.0,0.68,763.0,0.0,0.0,12.95,12.92,316.65,12.94
MijitayoBajo,2026-06-17 16:55:54,13.98,0.15,155.0,12.93,0.11,34.0,25.0,11.0,0.54,736.0,0.0,0.0,12.95,12.92,316.65,12.92
MijitayoBajo,2026-06-17 17:07:46,13.96,0.11,271.0,12.92,0.14,34.0,25.0,11.0,0.57,788.0,0.0,0.0,12.95,12.91,316.65,12.92
MijitayoBajo,2026-06-17 17:19:39,23.39,0.12,206.0,12.92,0.12,34.0,25.0,11.0,0.58,581.0,0.0,0.0,12.95,12.9,316.65,12.92
MijitayoBajo,2026-06-17 17:31:24,13.94,0.12,167.0,12.9,0.13,33.0,25.0,11.0,0.6,748.0,0.0,0.0,12.95,12.89,316.65,12.9
MijitayoBajo,2026-06-17 17:43:06,13.93,0.17,116.0,12.89,0.12,33.0,25.0,11.0,0.61,735.0,0.0,0.0,12.95,12.88,316.65,12.89
MijitayoBajo,2026-06-17 17:54:46,13.9,0.01,77.0,12.88,0.14,33.0,25.0,11.0,0.58,734.0,0.01,0.01,12.95,12.88,316.66,12.88
MijitayoBajo,2026-06-17 18:06:39,13.87,0.02,51.0,12.88,0.05,33.0,25.0,11.0,0.58,579.0,0.01,0.01,12.95,12.86,316.66,12.88
MijitayoBajo,2026-06-17 18:18:21,13.83,0.0,38.0,12.87,0.07,32.0,25.0,11.0,0.57,604.0,0.01,0.01,12.95,12.86,316.66,12.87
MijitayoBajo,2026-06-17 18:30:20,8.75,0.0,0.0,12.87,0.0,32.0,25.0,1.0,0.59,617.0,0.01,0.01,12.95,12.85,316.66,12.87
MijitayoBajo,2026-06-17 18:42:00,0.53,0.0,0.0,12.86,0.0,32.0,25.0,1.0,0.55,732.0,0.01,0.01,12.95,12.85,316.66,12.85
MijitayoBajo,2026-06-17 18:53:45,0.19,0.0,0.0,12.85,0.0,31.0,25.0,1.0,0.59,681.0,0.01,0.01,12.95,12.84,316.66,12.85
MijitayoBajo,2026-06-17 19:05:24,0.2,0.0,0.0,12.84,0.0,31.0,25.0,1.0,0.59,783.0,0.01,0.01,12.95,12.83,316.66,12.84
MijitayoBajo,2026-06-17 19:17:15,0.19,0.0,0.0,12.84,0.0,31.0,25.0,1.0,0.69,667.0,0.01,0.02,12.95,12.83,316.66,12.83
MijitayoBajo,2026-06-17 19:28:55,0.19,0.0,0.0,12.83,0.0,31.0,25.0,1.0,0.51,744.0,0.01,0.02,12.95,12.82,316.66,12.83
MijitayoBajo,2026-06-17 19:40:41,0.2,0.0,0.0,12.82,0.0,31.0,25.0,1.0,0.57,756.0,0.01,0.02,12.95,12.81,316.66,12.82
MijitayoBajo,2026-06-17 19:52:25,0.19,0.0,0.0,12.81,0.0,30.0,25.0,1.0,0.56,742.0,0.01,0.02,12.95,12.81,316.66,12.81
MijitayoBajo,2026-06-17 20:04:02,0.19,0.0,0.0,12.81,0.0,30.0,25.0,1.0,0.57,704.0,0.01,0.02,12.95,12.8,316.66,12.81
MijitayoBajo,2026-06-17 20:15:54,0.19,0.0,0.0,12.8,0.0,30.0,25.0,1.0,0.54,652.0,0.01,0.02,12.95,12.79,316.66,12.8
MijitayoBajo,2026-06-17 20:27:40,0.19,0.0,0.0,12.8,0.0,29.0,25.0,1.0,0.53,768.0,0.01,0.02,12.95,12.78,316.66,12.8
MijitayoBajo,2026-06-17 20:39:19,0.19,0.0,0.0,12.78,0.0,29.0,25.0,1.0,0.59,690.0,0.01,0.03,12.95,12.78,316.66,12.78
MijitayoBajo,2026-06-17 20:51:00,0.19,0.0,0.0,12.78,0.0,29.0,25.0,1.0,0.6,677.0,0.01,0.03,12.95,12.77,316.66,12.78
MijitayoBajo,2026-06-17 21:02:45,0.2,0.0,0.0,12.77,0.0,28.0,25.0,1.0,0.59,765.0,0.01,0.03,12.95,12.76,316.66,12.77
MijitayoBajo,2026-06-17 21:14:26,0.19,0.0,0.0,12.76,0.0,29.0,25.0,1.0,0.56,663.0,0.01,0.03,12.95,12.75,316.66,12.76
MijitayoBajo,2026-06-17 21:26:15,0.2,0.0,0.0,12.75,0.0,28.0,25.0,1.0,0.56,738.0,0.01,0.03,12.95,12.74,316.66,12.74
MijitayoBajo,2026-06-17 21:38:03,0.2,0.0,0.0,12.74,0.0,31.0,25.0,1.0,0.56,662.0,0.01,0.03,12.95,12.73,316.66,12.74
MijitayoBajo,2026-06-17 21:49:41,0.19,0.0,0.0,12.72,0.0,28.0,25.0,1.0,0.56,712.0,0.01,0.03,12.95,12.71,316.66,12.72
MijitayoBajo,2026-06-17 22:01:22,0.19,0.0,0.0,12.71,0.0,26.0,25.0,1.0,0.57,597.0,0.01,0.04,12.95,12.7,316.66,12.71
MijitayoBajo,2026-06-17 22:13:05,0.2,0.0,0.0,12.69,0.0,26.0,25.0,1.0,0.54,710.0,0.01,0.04,12.95,12.68,316.66,12.69
MijitayoBajo,2026-06-17 22:24:45,0.19,0.0,0.0,12.67,0.0,25.0,25.0,1.0,0.56,722.0,0.01,0.04,12.95,12.67,316.66,12.67
MijitayoBajo,2026-06-17 22:36:33,0.2,0.0,0.0,12.67,0.0,26.0,25.0,1.0,0.51,696.0,0.01,0.04,12.95,12.66,316.66,12.67
MijitayoBajo,2026-06-17 22:48:14,0.2,0.0,0.0,12.66,0.0,25.0,25.0,1.0,0.61,633.0,0.01,0.04,12.95,12.65,316.66,12.67
MijitayoBajo,2026-06-17 22:59:53,0.19,0.0,0.0,12.65,0.0,25.0,25.0,1.0,0.61,809.0,0.01,0.04,12.95,12.65,316.66,12.66
MijitayoBajo,2026-06-17 23:11:47,0.2,0.0,0.0,12.65,0.0,26.0,25.0,1.0,0.52,632.0,0.01,0.04,12.95,12.64,316.66,12.65
MijitayoBajo,2026-06-17 23:23:29,0.2,0.0,0.0,12.65,0.0,24.0,25.0,1.0,0.56,645.0,0.01,0.04,12.95,12.64,316.66,12.65
MijitayoBajo,2026-06-17 23:35:05,0.2,0.0,0.0,12.64,0.0,24.0,25.0,1.0,0.49,707.0,0.01,0.05,12.95,12.63,316.66,12.64
MijitayoBajo,2026-06-17 23:46:55,0.19,0.0,0.0,12.64,0.0,24.0,25.0,1.0,0.67,745.0,0.01,0.05,12.95,12.62,316.66,12.64
MijitayoBajo,2026-06-17 23:58:31,0.19,0.0,0.0,12.63,0.0,24.0,25.0,1.0,0.54,618.0,0.01,0.05,12.95,12.62,316.66,12.63
MijitayoBajo,2026-06-18 00:10:11,0.2,0.0,0.0,12.62,0.0,23.0,25.0,1.0,0.59,744.0,0.01,0.05,12.95,12.61,316.66,12.62
MijitayoBajo,2026-06-18 00:21:55,0.19,0.0,0.0,12.62,0.0,24.0,25.0,1.0,0.56,694.0,0.01,0.05,12.95,12.6,316.66,12.62
MijitayoBajo,2026-06-18 00:33:39,0.19,0.0,0.0,12.61,0.0,22.0,25.0,1.0,0.62,693.0,0.01,0.05,12.95,12.6,316.66,12.61
MijitayoBajo,2026-06-18 00:45:50,0.19,0.0,0.0,12.6,0.0,22.0,25.0,1.0,0.57,718.0,0.01,0.05,12.95,12.59,316.66,12.6
MijitayoBajo,2026-06-18 00:57:33,0.19,0.0,0.0,12.6,0.0,23.0,25.0,1.0,0.59,780.0,0.01,0.06,12.95,12.58,316.66,12.6
MijitayoBajo,2026-06-18 01:09:13,0.2,0.0,0.0,12.59,0.0,22.0,25.0,1.0,0.55,667.0,0.01,0.06,12.95,12.58,316.66,12.58
MijitayoBajo,2026-06-18 01:20:55,0.2,0.0,0.0,12.58,0.0,22.0,25.0,1.0,0.56,717.0,0.01,0.06,12.95,12.57,316.66,12.58
MijitayoBajo,2026-06-18 01:32:33,0.2,0.0,0.0,12.58,0.0,22.0,25.0,1.0,0.62,591.0,0.01,0.06,12.95,12.56,316.66,12.58
MijitayoBajo,2026-06-18 01:44:14,0.19,0.0,0.0,12.57,0.0,21.0,25.0,1.0,0.51,640.0,0.01,0.06,12.95,12.55,316.66,12.56
MijitayoBajo,2026-06-18 01:55:59,0.18,0.0,0.0,12.56,0.0,21.0,25.0,1.0,0.58,715.0,0.01,0.06,12.95,12.54,316.66,12.56
MijitayoBajo,2026-06-18 02:07:40,0.19,0.0,0.0,12.55,0.0,20.0,25.0,1.0,0.61,702.0,0.01,0.06,12.95,12.54,316.66,12.55
MijitayoBajo,2026-06-18 02:19:16,0.19,0.0,0.0,12.54,0.0,21.0,25.0,1.0,0.61,665.0,0.01,0.06,12.95,12.53,316.66,12.54
MijitayoBajo,2026-06-18 02:31:04,0.19,0.0,0.0,12.53,0.0,20.0,25.0,1.0,0.56,714.0,0.01,0.07,12.95,12.52,316.66,12.53
MijitayoBajo,2026-06-18 02:42:44,0.19,0.0,0.0,12.53,0.0,20.0,25.0,1.0,0.6,638.0,0.01,0.07,12.95,12.51,316.66,12.53
MijitayoBajo,2026-06-18 02:54:22,0.18,0.0,0.0,12.51,0.0,19.0,25.0,1.0,0.58,638.0,0.01,0.07,12.95,12.51,316.66,12.52
MijitayoBajo,2026-06-18 03:06:14,0.19,0.0,0.0,12.51,0.0,19.0,25.0,1.0,0.69,713.0,0.01,0.07,12.95,12.49,316.66,12.51
